date,gross_return,turnover,cost,net_return,cum_gross,cum_net
2023-12-26,-0.00496939841656642,0.0,0.0,-0.00496939841656642,0.912674138809008,0.8656131164967307
2023-12-27,-0.003243248243082116,0.0,0.0,-0.003243248243082116,0.9097141100118092,0.8628057182774639
2023-12-28,-0.0009605084777221994,0.0,0.0,-0.0009605084777221994,0.9088403218968394,0.8619769860704312
2023-12-29,0.003950088524604675,0.0,0.0,0.003950088524604675,0.9124303216230621,0.8653818714715813
2024-01-02,0.015252336340806576,1.1896472737338137,0.0009517178189870511,0.014300618521819524,0.9263470157760074,0.8777573674911946
2024-01-03,0.017495970038460328,0.0,0.0,0.017495970038460328,0.9425543554092415,0.8931145840938582
2024-01-04,-0.008244662147691583,0.0,0.0,-0.008244662147691583,0.9347833131930571,0.8857511560888283
2024-01-05,-0.004155481940449178,0.0,0.0,-0.004155481940449178,0.9308988380168501,0.8820704331559692
2024-01-08,-0.0075024484349044416,0.0,0.0,-0.0075024484349044416,0.9239148174865163,0.8754527452152627
2024-01-09,-0.0037982572642503076,1.3562879278208235,0.0010850303422566588,-0.004883287606506966,0.9204055513194496,0.8711776576744705
2024-01-10,-0.0005818850664955805,0.0,0.0,-0.0005818850664955805,0.9198699810740172,0.8706707324052051
2024-01-11,0.00032578783694193033,0.0,0.0,0.00032578783694193033,0.9201696635254192,0.8709543863398042
2024-01-12,-0.002539401346615511,0.0,0.0,-0.002539401346615511,0.9178329834427479,0.8687426835982921
2024-01-16,0.0017992146284138333,0.0,0.0,0.0017992146284138333,0.9194843619729988,0.8703057381429496
2024-01-17,-0.0028249770273074694,1.2214535043666295,0.0009771628034933035,-0.003802139830800773,0.9168868397734566,0.8669967140309819
2024-01-18,5.684699564040727e-05,0.0,0.0,5.684699564040727e-05,0.91693896203564,0.8670460001894046
2024-01-19,-0.011177624186902935,0.0,0.0,-0.011177624186902935,0.9066897629156767,0.8573544858465301
2024-01-22,0.004609657269108221,0.0,0.0,0.004609657269108221,0.9108692919721268,0.861306596184415
2024-01-23,0.007961419124824997,0.0,0.0,0.007961419124824997,0.9181211041734495,0.8681638189916154
2024-01-24,-0.008374210159106651,1.3568221821531685,0.001085457745722535,-0.009459667904829187,0.91043256509559,0.8599512775769664
2024-01-25,0.007472597294431115,0.0,0.0,0.007472597294431115,0.9172358610182854,0.8663773471671307
2024-01-26,0.009932454403176564,0.0,0.0,0.009932454403176564,0.9263462643848078,0.8749826006638132
2024-01-29,-0.007114415959942787,0.0,0.0,-0.007114415959942787,0.9197558517370352,0.8687576104849783
2024-01-30,-0.0024267080603986163,0.0,0.0,-0.0024267080603986163,0.9175238727980262,0.8666493893890819
2024-01-31,0.004554877009375579,1.4573413225248704,0.0011658730580198964,0.0033890039513556824,0.9217030811917871,0.8695864675941616
2024-02-01,0.005222120883270567,0.0,0.0,0.005222120883270567,0.9265163261002536,0.8741275532463946
2024-02-02,-0.029668999739977775,0.0,0.0,-0.029668999739977775,0.8990275134621001,0.84819306309642
2024-02-05,-0.02506742447381191,0.0,0.0,-0.02506742447381191,0.87649120916851,0.8269310475480393
2024-02-06,0.01545233739810902,0.0,0.0,0.01545233739810902,0.8900350470590583,0.8397090650997233
2024-02-07,-0.00927512422030827,1.2259200669975656,0.0009807360535980525,-0.010255860273906323,0.8817798614371576,0.831097126257328
2024-02-08,-0.0034943857165717985,0.0,0.0,-0.0034943857165717985,0.878698582484191,0.8281929523302506
2024-02-09,-0.011058638773389612,0.0,0.0,-0.011058638773389612,0.8689813722698088,0.8190342656357632
